source,dialect,word,kanji,gloss_ja,gloss_en,section
Wikipedia,美濃弁,ぼたもやし,,【名】土手などの燃焼除草,,ほ
Wikipedia,美濃弁,ぼろ,,【名】皮膚にできる吹出物,,ほ
Wikipedia,美濃弁,まあ,,【副】もう。（例）まあ帰らなあかんに。（もう帰らないと駄目だよ。）,,ま
Wikipedia,美濃弁,まっかすけ,,【形】真っ赤っか。まっかしけ、まっかちかとも言う,,ま
Wikipedia,美濃弁,まっと,,【副】もっと,,ま
Wikipedia,美濃弁,まめ,,【名】元気。達者。まめにしとったか？（元気にしてたか？）,,ま
Wikipedia,美濃弁,まわし,,【名サ動】準備、支度。（例）はよーまわししやぁ（早く準備しなさい）,,ま
Wikipedia,美濃弁,まーおけ,,もうやめておけ,,ま
Wikipedia,美濃弁,まーはい,,【副】もう。「まーへー」とも言う,,ま
Wikipedia,美濃弁,みえる,,【動】いらっしゃる、（…して）いらっしゃる。「ござる」よりも新しい表現。（例）待ってみえる（待っていらっしゃる）,,み
Wikipedia,美濃弁,むしやしない（虫養い）,,【名】腹の虫を満足させること。軽い間食,,む
Wikipedia,美濃弁,めっそ,,【副】だいたい、およそ、大雑把に。「どめっそ」さらにアバウトに,,め
Wikipedia,美濃弁,めんぼ,,【名】ものもらい,,め
Wikipedia,美濃弁,もうやいする,,【動】一つのものを共有する、分け合う（半分に分ける・分割する意味ではない）。舟を繋ぎ止める「舫綱（もやいづな）」が由来,,も
Wikipedia,美濃弁,ももた,,【名】太もも,,も
Wikipedia,美濃弁,もんで,,【接続】…から。…ので。「…で」と比べると言い訳など理由に重点をおきたいときに用いられやすい。「仕事しとったもんで行けなんだ」（仕事していたから行けなかった）,,も
Wikipedia,美濃弁,もーはい,,【副】もうすぐ。「もーへー」とも言う,,も
Wikipedia,美濃弁,やえる,,【動】重複する,,や
Wikipedia,美濃弁,やぐい,,【形】壊れやすい,,や
Wikipedia,美濃弁,やけずり,,【名】やけど。「焼けて攣（つ）る」から由来,,や
Wikipedia,美濃弁,やっとかめ（八十日目）,,【形】久しぶり。（例）「やっとかめやなも」（久しぶりだねえ）奥美濃では「やっとめ」、加茂郡七宗町では「やっとこめ」、山県市高富町では「しばらくぶり」とも言う,,や
Wikipedia,美濃弁,やめる（病める）,,【動】身体に痛みなどの不調がある。（例）きんのうから足がやめでゃあてかなん（昨日から足が痛くてたまらない）,,や
Wikipedia,美濃弁,ややこやしい,,【形】ややこしい,,や
Wikipedia,美濃弁,やらぁ,,（だ）らぁ||やろう,,県内各地の方言比較表
Wikipedia,美濃弁,やん,,【接尾】…じゃないか。…じゃん。「柿食べたいって言っとったやん」（柿が食べたいって言ってたじゃないか）,,や
Wikipedia,美濃弁,やーこい,,【形】柔らかい。ふにゃふにゃ,,や
Wikipedia,美濃弁,ようけ,,【形】たくさん。「柿がようけなっとる」（柿がたくさんなっている）,,よ
Wikipedia,美濃弁,ようさ（り）,,【名】 夜中。 「ゆうさ」とも言う。「ようさようさ出ていくな」（夜中に出歩くな）,,よ
Wikipedia,美濃弁,よど,,【名】よだれ,,よ
Wikipedia,美濃弁,よばる,,【動】呼ぶ,,よ
Wikipedia,美濃弁,よろしかったですか,,【文】よろしいですか。岐阜弁では誤用ではない,,よ
Wikipedia,美濃弁,らっしもない,,【形】だらしない,,ら
Wikipedia,美濃弁,わっち,,【代名】俺、僕、わし、あたし。男女を問わず用いる,,わ行
Wikipedia,美濃弁,ケッタ,,【名】自転車。新方言。岐阜ではけたくりことも言う,,け
Wikipedia,美濃弁,ゲボ,,【名】嘔吐,,け
Wikipedia,美濃弁,バナ,,【名】バナナ,,は
Wikipedia,美濃弁,京阪式,,"垂井式|| colspan=""3"" |内輪東京式||中輪東京式||内輪東京式",,県内各地の方言比較表
Wikipedia,美濃弁,尊敬,,尊敬表現の助動詞には美濃弁では様々なものが使われる,,助動詞・助詞・各種表現
Wikipedia,美濃弁,食べやあ,,食べりー||食べない,,県内各地の方言比較表
Wikipedia,美濃弁,（お金を）こわす,,【動】両替する,,こ
Wikipedia,美濃弁,～よる,,【動】～している。「居（お）る」から。（例）「よー雨降りよるわ。」西濃では悪態をつくことに使われる。（例）「あいつ、なかなかやりよるわ」,,よ
Wikipedia,群馬弁,あるく-べえ,,あるく-だんべえ,,べえ類
Wikipedia,群馬弁,く-べえ/き-べえ,,くる-だんべえ/くん-だんべえ,,べえ類
Wikipedia,群馬弁,す-べえ/し-べえ,,する-だんべえ/すん-だんべえ,,べえ類
Wikipedia,群馬弁,たて-べえ,,たてる-だんべえ/たてん-だんべえ,,べえ類
Wikipedia,群馬弁,中之条,,なかの＼じょう || なかのじょう￣（※）,,地名
Wikipedia,群馬弁,亀,,かめ || かめ（尾高型。市部以外）,,名詞
Wikipedia,群馬弁,伊勢崎,,いせ＼さき || いせさき￣（※）、いっさき￣,,地名
Wikipedia,群馬弁,利根川,,とねがわ￣ || とね＼がわ,,地名
Wikipedia,群馬弁,前橋,,まえ＼ばし、ま＼えばし || まえばし￣（※）、まいばし￣,,地名
Wikipedia,群馬弁,吾妻,,あがつま￣ || あが＼つま（※）,,地名
Wikipedia,群馬弁,太田,,おおた￣ || お＼おた（※）,,地名
Wikipedia,群馬弁,妙義,,みょ＼うぎ || みょうぎ￣（※）,,地名
Wikipedia,群馬弁,新町,,し＼んまち || しんまち￣,,地名
Wikipedia,群馬弁,桐生,,きりゅう￣ || き＼りゅう（共通語としても許容範囲）,,地名
Wikipedia,群馬弁,欠伸,,あくび（平板型） || あくび,,名詞
Wikipedia,群馬弁,苺,,いちご（平板型） || いちご,,名詞
Wikipedia,群馬弁,草津,,く＼さつ、くさ＼つ|| くさづ￣,,地名
Wikipedia,群馬弁,萩,,はぎ || はぎ（尾高型。市部以外）,,名詞
Wikipedia,群馬弁,赤城,,あ＼かぎ || あかぎ￣,,地名
Wikipedia,群馬弁,軽井沢,,かるい＼ざわ || かるいさ＼わ,,地名
Wikipedia,群馬弁,長野原,,ながの＼はら || ながのはら￣（※）,,地名
Wikipedia,群馬弁,雲,,くも || くも（尾高型。市部以外）,,名詞
Wikipedia,群馬弁,館林,,たてば＼やし || たてばやし￣（※）,,地名
Wikipedia,群馬弁,鳩,,はと || はと（尾高型。周辺山間部のみ）,,名詞
Wikipedia,舞鶴弁,うら,,「後ろ・奥」を意味する,,その他
Wikipedia,舞鶴弁,こ,,「〜か」にあたる疑問の終助詞。丹波でも広範囲で用いられる,,その他
Wikipedia,舞鶴弁,やって,,「って言っているのか？」→「やってか？」,,その他
Wikipedia,舞鶴弁,用例,,「買い物に出かけられた」→「買い物に出かけちゃった」,,ちゃった・とって
Wikipedia,舞鶴弁,連用形＋ないな,,「〜しなよ」という軽い命令・促しの表現。丹後半島や丹波北部でも用いる,,その他
Wikipedia,舞鶴弁,連用形＋よった,,〜しそうになった。丹波や播磨などでも用いる,,その他
Wikipedia,茨城弁,あっと・あっど,,有るぞ,,代表的成句及び語法表現
Wikipedia,茨城弁,あつこい,,厚みがある,,形容詞（複合語を含む）
Wikipedia,茨城弁,あるってく,,歩いて行く。「行く」→「行って」の促音便変化と同じように「歩く」→「歩って」となる,,動詞（複合語を含む）
Wikipedia,茨城弁,いぐべ・いんべ,,行こう（「行くベ」）。茨城弁の独特な言い回しだが、出先から帰る際にも使用する。んじゃぁ、いってみっから：それじゃ、帰りますので,,代表的成句及び語法表現
Wikipedia,茨城弁,いしゃる,,退く,,動詞（複合語を含む）
Wikipedia,茨城弁,おがし,,*:(1) おかしい。「あの漫画、オガシかったど」→（あの漫画、おかしかったよ）,,形容詞（複合語を含む）
Wikipedia,茨城弁,おじる,,降りる。主に県北地域に多い,,動詞（複合語を含む）
Wikipedia,茨城弁,おもしー,,面白い,,形容詞（複合語を含む）
Wikipedia,茨城弁,かい・けー・こい,,促音化した名詞・形容詞に付き状態を表す体言を作る。「けー」は「かい」の逆行同化形。いずれも標準語にある表現だが、茨城では使用範囲が広く独特の言葉を形成する,,接尾語
Wikipedia,茨城弁,かだ・けだ,,方。～の方。ひがしっかだ：東の方,,接尾語
Wikipedia,茨城弁,きる,,来る。カ行上一段活用,,動詞（複合語を含む）
Wikipedia,茨城弁,くさい・くせー,,状態を示す接尾語で、「怪しい」「...らしい」の意。「にクサイ・にクセー」→（似ているっぽいらしい）、「ちっぽクサイ・ちっぽクセー」→（小さいっぽいらしい）,,接尾語
Wikipedia,茨城弁,こでらんね・こでらんねー,,（嬉しくて）こたえられない、たまらない,,代表的成句及び語法表現
Wikipedia,茨城弁,したっけ,,そうしたら,,指示代名詞
Wikipedia,茨城弁,しゃーんめ・しゃーんめー,,しょうがないだろう,,代表的成句及び語法表現
Wikipedia,茨城弁,しんちゃった,,死んでしまった。「死んじゃった」,,代表的成句及び語法表現
Wikipedia,茨城弁,せまこい・せまっこい,,狭い,,形容詞（複合語を含む）
Wikipedia,茨城弁,そーたの,,そんなもの。そんなの,,代表的成句及び語法表現
Wikipedia,茨城弁,だんだ,,誰だ。「だんじゃ」とも言う地域がある,,代表的成句及び語法表現
Wikipedia,茨城弁,だんに,,誰に,,代表的成句及び語法表現
Wikipedia,茨城弁,ちっちぇ・ちんこい・ちんちゃい,,小さいの意。茨城弁では標準語の「小さい」と「ちっちゃい」の両方に対応し、ニュアンスの使い分けは行われない,,形容詞（複合語を含む）
Wikipedia,茨城弁,ちゃった,,～（し）ちゃった。標準口語では、撥音便を伴う場合は「～じゃった」となるが、茨城弁では全て「ちゃった」となる。「しんちゃった」などと言う,,代表的成句及び語法表現
Wikipedia,茨城弁,ち・ちー,,～という,,代表的成句及び語法表現
Wikipedia,茨城弁,っちゃった,,～（して）しまった。～ちゃった。「たべっちゃった」などと言う,,代表的成句及び語法表現
Wikipedia,茨城弁,つこでる・つっこでる,,落ちる。「突き落ちる」意味。他動詞は、つこどす・つっこどす,,動詞（複合語を含む）
Wikipedia,茨城弁,ていめ・ていめー・てめ・てめー,,～（し）ていないだろう。「～（し）ていまい」,,代表的成句及び語法表現
Wikipedia,茨城弁,なんちけ,,何だって。何て言っていた。なんちけあれ：何と言うんだっけ、あれは。なんちけやざ：何て言っていた。あいつは,,代表的成句及び語法表現
Wikipedia,茨城弁,ぬるっこい,,温い,,形容詞（複合語を含む）
Wikipedia,茨城弁,ぱだ・ぱた・ぺだ・ぺた,,～端。～の表面。「べた・ぺた」は標準語で「尻臀」があるが、茨城では多用する,,接尾語
Wikipedia,茨城弁,ひやす,,（水に）ひたす,,動詞（複合語を含む）
Wikipedia,茨城弁,ぶっつぁぐ・ぷっつぁぐ,,裂く。破く,,動詞（複合語を含む）
Wikipedia,茨城弁,ぶんぬぐ・ぶんぬく,,(1) 抜く。(2) 穴を開ける。(3) 底蓋を開けて流す。(4) 追い抜く。(5) 除名する,,動詞（複合語を含む）
Wikipedia,茨城弁,へづまんねー,,つまらない,,形容詞（複合語を含む）
Wikipedia,茨城弁,ほどんと,,ほとんど,,副詞
Wikipedia,茨城弁,ほんだがら,,だから。そうだから,,接続詞
Wikipedia,茨城弁,ぽぎだす・ぽきだす,,吐き出す。死語となった「ほきだす」が訛ったもの,,動詞（複合語を含む）
Wikipedia,茨城弁,まっと,,もっと,,副詞
Wikipedia,茨城弁,みたぐ・みたく,,～みたいに。清音形は、近年都心の若人が使うようになってきている。「みたい」を形容詞として扱って、その連用形として使っていると考えられる。類似の語法に動詞の「違う」を形容詞として扱い、その連用形としての「ちがくなる」（間違える）がある,,代表的成句及び語法表現
Wikipedia,茨城弁,やっちめる,,やっつける。こらしめる。とっちめる,,動詞（複合語を含む）
Wikipedia,茨城弁,やま,,林、森、山の三つにあたる。茨城弁では、「ハヤシ」「モリ」といった単語は無い,,名詞（複合語を含む）
Wikipedia,茨城弁,ゆーべかた・ゆんべかた・ゆんべ,,昨夜,,名詞（複合語を含む）
Wikipedia,茨城弁,んだ,,そうだ,,代表的成句及び語法表現
Wikipedia,茨城弁,んだがら,,だから。そうだから,,接続詞
Wikipedia,茨城弁,んだけんと,,だけれど,,接続詞
Wikipedia,茨城弁,んだしけ・んだすけ・んだちけ,,そうだって。だそうだ,,代表的成句及び語法表現
Wikipedia,薩隅方言,アゲ-ン,,アゲッ-セエ、アゲ-モス、アゲ-タ||アグッ||アグレ-バ||アゲ||アグ,,動詞
Wikipedia,薩隅方言,キカ-ン,,キッ-セエ、キッ-モス、キイ-タ||キッ||キケ-バ||キケ||キコ,,動詞
Wikipedia,薩隅方言,コ-ン,,キッ-セエ、キ-モス、キ-タ||クッ||クレ-バ||ケ||ク,,動詞
Wikipedia,薩隅方言,セ-ン,,シッ-セエ、シ-モス、シ-タ||スッ||スレ-バ||セ||ス,,動詞
Wikipedia,蝸牛考,東北地方の北部・九州の西部,,ナメクジ || 最も古い,,内容
Wikipedia,蝸牛考,東北地方・九州,,ツブリ || 古い,,内容
Wikipedia,蝸牛考,近畿地方,,デデムシ || 最も新しい,,内容
Wikipedia,蝸牛考,関東・四国,,カタツムリ || 中間,,内容
Wikipedia,西伯耆方言,日野郡,,イ段とウ段の母音の中舌性が米子市よりも弱く、イ段とウ段の区別が保たれる。裏日本式音韻体系であるものの、非ズーズー弁である,,母音
Wikipedia,西伯耆方言,米子平野,,語中・語尾のラ行子音が脱落し、前の母音が長音に変化することが多い,,ラ行子音脱落
Wikipedia,讃岐式アクセント,▼○,,●○||▼○,,概要
Wikipedia,讃岐式アクセント,○▼,,○●||○▼,,概要
Wikipedia,讃岐式アクセント,○▼○、○▼●,,○●○||○●○,,概要
Wikipedia,讃岐式アクセント,○○,,●●||●○,,概要
Wikipedia,讃岐式アクセント,○○○,,●●●||●●○,,概要
Wikipedia,讃岐式アクセント,○○●,,●●●||●○○,,概要
Wikipedia,讃岐式アクセント,○●,,○○||○●,,概要
Wikipedia,讃岐式アクセント,○●●,,○○○||○○●,,概要
Wikipedia,讃岐式アクセント,○●（○）,,○▼（○）||○○（▼）||○●（○）||●○（○）,,各タイプ
Wikipedia,讃岐式アクセント,●○○,,○▼○,,各タイプ
Wikipedia,讃岐式アクセント,●○●、●○○,,colspan=2|●○○,,概要
Wikipedia,讃岐式アクセント,●○（○）,,○▼（○）、●○（○）※||●▼/●●（○）||colspan=2|●○（○）,,各タイプ
Wikipedia,讃岐式アクセント,●●,,●○,,各タイプ
Wikipedia,讃岐式アクセント,●●○,,○●○||●●○,,概要
Wikipedia,讃岐式アクセント,●●●,,○▼○,,各タイプ
Wikipedia,讃岐式アクセント,●●（●）,,○●（●）||●●（●）||○●（○）||○●（●）,,各タイプ
Wikipedia,讃岐式アクセント,●（○）,,●（○）||●（○）、●（●）||●（○）||●（○）,,各タイプ
Wikipedia,讃岐式アクセント,●（●）,,○（●）||●（●）||○（●）||●（○）,,各タイプ
Wikipedia,讃岐式アクセント,五段●●●、一段○○○,,○●●,,各タイプ
Wikipedia,越後方言,～て,,～って,,越後弁の例
JMdict,近畿,あかへん,明かへん,,useless; no good,
JMdict,近畿,あかん,明かん,,useless; no good; cannot; must not,
JMdict,近畿,あかんたれ,,,good-for-nothing,
JMdict,近畿,あきまへん,,,useless; no good; cannot; must not,
JMdict,近畿,あこ,彼処,,there; over there,
JMdict,近畿,あて,当て,,aim; object; expectations; prospects; something that can be relied upon; snack served with alcoholic,
JMdict,近畿,あない,,,that sort of; that kind of; like that; in that way,
JMdict,近畿,あなじ,,,northwesterly winter wind,
JMdict,近畿,あなぜかぜ,あなぜ風,,northwesterly winter wind,
JMdict,近畿,あぶらむし,油虫,,aphid; plant louse; cockroach; Japanese house bat (Pipistrellus abramus); hanger-on; parasite; visit,
JMdict,近畿,あほづら,アホ面,,stupid face; foolish look on one's face,
JMdict,近畿,あほんだら,阿呆陀羅,,fool; oaf; mock Buddhist sutra; type of fast-paced humorous singing mimicking the chanting of a Budd,
JMdict,近畿,あまちちこい,甘ちちこい,,sickly-sweet; overly sweet,
JMdict,近畿,あめちゃん,飴ちゃん,,(hard) candy; toffee,
JMdict,近畿,あらへん,有らへん,,not; nonexistent,
JMdict,近畿,あんさん,,,you,
JMdict,近畿,あんじょう,,,well,
JMdict,近畿,あんたはん,,,you,
JMdict,近畿,あんだけ,,,to that extent; to that degree,
JMdict,近畿,あんだら,,,fool; idiot,
JMdict,近畿,あんなあ,,,look here; I'll tell you what,
JMdict,近畿,あんなん,,,such a thing; something like that,
JMdict,近畿,いかのぼり,凧,,kite,
JMdict,近畿,いけず,,,unkind; mean,
JMdict,近畿,いたば,板場,,kitchen (in a restaurant); cook; chef,
JMdict,近畿,いちびる,,,to mess around; to get carried away,
JMdict,近畿,いっかいせい,１回生,,first-year (university) student; freshman; (one of the) first graduates of a new school,
JMdict,近畿,いっちゃん,,,best; most,
JMdict,近畿,いっちょかみ,一丁噛み,,meddling; butting in (wherever one can); person who meddles in everything; person butting in a lot,
JMdict,近畿,いてこます,,,to attack; to punch,
JMdict,近畿,いてまう,,,to beat; to harm,
JMdict,近畿,いとさん,愛様,,daughter (of a good family),
JMdict,近畿,いとはん,,,daughter (of a good family),
JMdict,近畿,いぬ,往ぬ,,to leave; to go home; to go; to leave; to pass (of time); to die; to go bad; to rot,
JMdict,近畿,いやや,嫌や,,no; quit it,
JMdict,近畿,いらち,苛ち,,in a hurry; hustle,
JMdict,近畿,いらん,要らん,,I don't need it; I don't want it,
JMdict,近畿,いりこ,炒り子,,small dried sardine,
JMdict,近畿,いんじゃん,,,"rock, paper, scissors",
JMdict,近畿,うち,内,,"inside; within; while (e.g. one is young); during; among; amongst; in (secret, chaos, poverty, etc.)",
JMdict,近畿,ええ,,,yes; that is correct; um; errr; huh?; grrr; gah; good,
JMdict,近畿,えずく,嘔吐く,,to vomit; to throw up,
JMdict,近畿,えどこ,江戸子,,(true) Tokyoite; Edoite,
JMdict,近畿,えらい,偉い,,great; excellent; distinguished; important; awful; terrible; tiring; tough; very; extremely,
JMdict,近畿,えらいこっちゃ,偉いこっちゃ,,what are we going to do?; uh-oh,
JMdict,近畿,おい,,,hey!; say!; I; me,
JMdict,近畿,おいど,御居処,,bottom; buttocks,
JMdict,近畿,おおきに,大きに,,greatly; very much; thanks a lot,
JMdict,近畿,おかん,お母ん,,mom; mommy,
JMdict,近畿,おしピン,押しピン,,drawing pin; thumbtack,
JMdict,近畿,おっちん,,,sitting; sitting down,
JMdict,近畿,おっちんとん,,,sitting; sitting down,
JMdict,近畿,おとん,お父ん,,dad; daddy,
JMdict,近畿,おはようさん,お早うさん,,good morning,
JMdict,近畿,おばはん,,,aunt; middle-aged lady,
JMdict,近畿,おぼこい,,,childish; immature,
JMdict,近畿,おめこ,,,pussy; vulva; sex; fucking,
JMdict,近畿,おもろい,,,interesting; fascinating; amusing; funny,
JMdict,近畿,おもんない,,,uninteresting; boring,
JMdict,近畿,かいせい,回生,,resurrection; resuscitation; regeneration; nth-year university student,
JMdict,近畿,かしこい,賢い,,wise; clever; well-behaved (esp. children and pets); obedient,
JMdict,近畿,かて,,,even if; although; despite; even (e.g. even a child),
JMdict,近畿,かなんなー,,,I don't like it; it's troublesome,
JMdict,近畿,かまへん,構へん,,no problem; it doesn't matter,
JMdict,近畿,かやく,加薬,,"spices; condiments; adjuvant (in Chinese medicine); addition of an adjuvant; meat, fish, vegetables,",
JMdict,近畿,かやくめし,加薬飯,,"casserole of rice, fish or meat, and vegetables",
JMdict,近畿,かりパチ,借りパチ,,borrowing something without returning it; mooching,
JMdict,近畿,かる,借る,,to borrow; to have a loan; to rent; to hire,
JMdict,近畿,かんてき,,,small charcoal grill,
JMdict,近畿,がしんたれ,,,good-for-nothing; bum,
JMdict,近畿,きくな,菊菜,,edible chrysanthemum (Glebionis coronaria); crown daisy,
JMdict,近畿,きれいかった,綺麗かった,,was pretty; was beautiful,
JMdict,近畿,ぎょうさん,仰山,,a lot; plenty; exaggerated; grandiose,
JMdict,近畿,くさる,腐る,,to rot; to go bad; to corrode; to weather; to become useless; to blunt; to become depraved; to be de,
JMdict,近畿,くんろ,,,to give; to let one have,
JMdict,近畿,けぇ,,,yes?; no?,
JMdict,近畿,けったい,,,odd; strange,
JMdict,近畿,けんど,,,but; however,
JMdict,近畿,げいこ,芸子,,geisha; kabuki actor (esp. a young actor); person accomplished in the arts,
JMdict,近畿,げぼ,,,last (on the list); (at the) bottom,
JMdict,近畿,げら,,,person who laughs a lot,
JMdict,近畿,こいさん,,,youngest daughter (of a good family),
JMdict,近畿,こうく,校区,,school district; school area,
JMdict,近畿,こしをいわす,腰をいわす,,to hurt one's lower back,
JMdict,近畿,こたち,子たち,,children,
JMdict,近畿,こっちゃ,,,(as for (that)) thing; (given (that)) thing; (it is a ...) thing; matter,
JMdict,近畿,こない,,,this kind of; this sort of; like this; in this way,
JMdict,近畿,こんだけ,,,to this extent; to this degree,
JMdict,近畿,こんなん,,,such a thing; something like this,
JMdict,近畿,ごうがわく,業が沸く,,to get angry; to take offense (offence),
JMdict,近畿,ごうわく,業沸く,,to get angry; to take offense (offence),
JMdict,近畿,さかい,,,because; since,
JMdict,近畿,さぶいぼ,寒イボ,,goosebumps; goose pimples,
JMdict,近畿,さら,新,,new; unused; new; obvious; natural,
JMdict,近畿,さらす,,,to do; to have the nerve to,
JMdict,近畿,さらぴん,,,unused item; new thing,
JMdict,近畿,さんかくずわり,三角座り,,sitting on the floor grasping one's knees (as in a gym class),
JMdict,近畿,しい,,,"shh! (used to silence someone); sh!; shoo! (used to drive off an approaching animal, etc.); -ish; -l",
JMdict,近畿,しくさる,し腐る,,to do; to have the nerve to (do),
JMdict,近畿,したる,,,to do (for someone),
JMdict,近畿,しっぽく,卓袱,,"Chinese-style low dining table; Japanese-Chinese cuisine, served family-style (large dishes, diners ",
JMdict,近畿,しばきあい,シバキ合い,,brawl; fistfight,
JMdict,近畿,しばく,,,"to strike (with a stick, whip, etc.); to hit; to punch; to go to (a place to eat, drink, etc.)",
JMdict,近畿,しもうた,仕舞うた,,darn it!; darn!,
JMdict,近畿,しもた,仕舞た,,darn it!; darn!,
JMdict,近畿,しゃあない,,,it can't be helped; so it goes,
JMdict,近畿,しゃーなし,,,it can't be helped; so it goes,
JMdict,近畿,しらこい,,,barefaced (e.g. lie); transparent,
JMdict,近畿,しんきくさい,辛気臭い,,depressing; dark (e.g. story); irritating; annoying,
JMdict,近畿,しんどい,,,tired; frazzled; tiresome; tiring,
JMdict,近畿,じぶん,自分,,myself; yourself; I; me; you,
JMdict,近畿,じゃいけん,,,"rock, paper, scissors",
JMdict,近畿,じゃかあしい,,,be quiet!; shut up!,
JMdict,近畿,じゃりんこ,じゃりん子,,child; brat,
JMdict,近畿,じゅつない,術ない,,at a loss for what to do; at one's wits' end,
JMdict,近畿,すんまへん,,,sorry; excuse me,
JMdict,近畿,せ,,,so; really,
JMdict,近畿,せえへん,,,does not; do not,
JMdict,近畿,せや,,,that is right; that is so,
JMdict,近畿,せやから,,,so; therefore; like I said; I told you already,
JMdict,近畿,せやな,,,yeah; you're right,
JMdict,近畿,せん,,,will not do; do not,
JMdict,近畿,せんと,,,without (doing); instead of; if (it) isn't done; if (one) doesn't do ...; if not ...; unless ...; ha,
JMdict,近畿,せんといて,,,(please) don't,
JMdict,近畿,せんとく,,,to not do,
JMdict,近畿,そない,,,that kind of; that sort of; like that; in that way,
JMdict,近畿,そやけど,,,"that's right, but ...",
JMdict,近畿,そんだけ,,,that much; as much,
JMdict,近畿,そんなん,,,such a thing; something like that,
JMdict,近畿,たいたん,炊いたん,,nimono; food cooked by boiling or stewing,
JMdict,近畿,たく,炊く,,"to cook (grains, e.g. rice); to boil; to simmer; to get angry; to snap",
JMdict,近畿,たる,,,to do ... for (someone of equal or lower status); to do ... to; to do ... for (the sake of someone e,
JMdict,近畿,たろう,,,ought to have been; was ... right?; to do for (inferiors),
JMdict,近畿,たんぽ,湯婆,,hot-water bottle; metal sake jug; sake warmer,
JMdict,近畿,だしみせ,出し店,,booth; stall,
JMdict,近畿,だっか,,,is it?,
JMdict,近畿,だんさん,,,husband; male patron; male customer,
JMdict,近畿,だんじり,檀尻,,decorative portable shrine; float used in festivals,
JMdict,近畿,ちがう,違う,,to differ (from); to be different; to be wrong; to be incorrect; to become abnormal; to go wrong; is,
JMdict,近畿,ちくっと,,,pricking; stinging; a little; a bit,
JMdict,近畿,ちゃいます,,,no; that's wrong; isn't it?; wasn't it?,
JMdict,近畿,ちゃう,,,no; that's wrong; isn't it?; wasn't it?,
JMdict,近畿,ちゃうか,,,isn't it?,
JMdict,近畿,ちゃうくない,,,"isn't it (that) different (from usual, from what one could expect, etc.)?; isn't that wrong?; no, th",
JMdict,近畿,ちょう,,,just a minute; short time,
JMdict,近畿,つばす,,,young Japanese amberjack (Seriola quinqueradiata),
JMdict,近畿,てっさ,鉄刺,,fugu sashimi,
JMdict,近畿,でっしゃろ,,,right?; don't you think?,
JMdict,近畿,とうさん,嬢さん,,daughter (of a good family),
JMdict,近畿,とき,,,please do,
JMdict,近畿,とこらへん,,,vicinity; area,
JMdict,近畿,どうしたん,,,what's the matter?; what's wrong?,
JMdict,近畿,どない,,,what kind of; what sort of; how; in what way,
JMdict,近畿,どべ,,,bottom; last; mud,
JMdict,近畿,どぼづけ,どぼ漬け,,"vegetables pickled in salted rice-bran paste, esp. with lots of liquid",
JMdict,近畿,どんなん,,,what type of thing; which one,
JMdict,近畿,な,,,"don't; do; hey; listen; now, ...; well, ...; wow; ooh; right?; isn't it?",
JMdict,近畿,なおす,直す,,to repair; to mend; to change; to alter; to put back; to put away; to cure; to heal; to move up; to ,
JMdict,近畿,なにいうとんねん,何言うとんねん,,what the hell are you saying?,
JMdict,近畿,なにをいうてんねん,何を言うてんねん,,what the hell are you saying?,
JMdict,近畿,なにをいうとんねん,何を言うとんねん,,what the hell are you saying?,
JMdict,近畿,なにをいってんねん,何を言ってんねん,,what the hell are you saying?,
JMdict,近畿,なのだ,,,it is assuredly that ...; can say with confidence that ...; did not ...,
JMdict,近畿,なみだがちょちょぎれる,涙がちょちょぎれる,,to have tears in one's eyes; to be unable to stop crying,
JMdict,近畿,なんでやねん,何でやねん,,what the hell?; what are you going on about?,
JMdict,近畿,にぬき,煮抜き,,hard-boiled egg; starchy water (from boiled rice),
JMdict,近畿,にぬきたまご,煮抜き卵,,hard-boiled egg,
JMdict,近畿,ぬくい,温い,,warm; mild,
JMdict,近畿,ねき,根際,,(one's) side,
JMdict,近畿,ねほん,根本,,kabuki script; illustrated kabuki script,
JMdict,近畿,ねん,,,indicates emphasis,
JMdict,近畿,のん,,,indicates a confident conclusion; indicates emotional emphasis; indicates question,
JMdict,近畿,はいからうどん,,,noodles topped with tenkasu,
JMdict,近畿,はべらす,侍らす,,to wait upon; to serve,
JMdict,近畿,はまち,魬,,hamachi; young Japanese amberjack,
JMdict,近畿,はよ,早よ,,early; quickly; early morning; early hour,
JMdict,近畿,はる,,,to do,
JMdict,近畿,はん,,,Mr; Mrs,
JMdict,近畿,はんなり,,,elegant; lively but restrained,
JMdict,近畿,ばばこみ,ババ混み,,extremely crowded; packed,
JMdict,近畿,ばらずし,ばら寿司,,type of sushi with a variety of ingredients sprinkled on the rice,
JMdict,近畿,ひりょうず,飛竜頭,,filhos (traditional Portuguese dessert); deep-fried tofu mixed with thinly sliced vegetables,
JMdict,近畿,ふか,鱶,,(large) shark,
JMdict,近畿,ぶたまん,豚まん,,steamed bun with minced pork filling,
JMdict,近畿,へん,,,suffix used to negate a verb in the non-past tense; humph; hmph,
JMdict,近畿,べく,,,last (on the list); (at the) bottom,
JMdict,近畿,べった,,,last (on the list); (at the) bottom,
JMdict,近畿,べったこ,,,last (on the list); (at the) bottom,
JMdict,近畿,べっぴん,別嬪,,beautiful woman; pretty girl; high-quality goods; special article,
JMdict,近畿,べべた,,,last (on the list); (at the) bottom,
JMdict,近畿,ぺけ,,,failure; futility; x (mark); cross,
